real_ddG,predicted_ddG,index,set,Inner_Fold,Outer_Fold
8.208399,10.149686,268,Training,5,1
2.8574557,6.97823,541,Training,5,1
-8.131989,-6.88684,70,Training,5,1
9.647698,8.385277,569,Training,5,1
-9.809491,-9.925552,130,Training,5,1
14.662326,11.034046,372,Training,5,1
12.346309,10.969757,649,Training,5,1
8.803132,11.286046,528,Training,5,1
6.3846426,3.5249517,262,Training,5,1
6.8170114,7.593647,590,Training,5,1
-9.817585,-9.064731,149,Training,5,1
-7.573369,-5.173998,252,Training,5,1
-8.538893,-10.066847,622,Training,5,1
14.222214,10.1944895,461,Training,5,1
-6.7501397,-6.0438757,458,Training,5,1
-6.9499965,-5.329941,537,Training,5,1
-8.208399,-6.352841,106,Training,5,1
-12.346309,-10.504985,306,Training,5,1
-10.547433,-9.524234,300,Training,5,1
-3.210377,-4.095927,214,Training,5,1
11.243289,13.439084,43,Training,5,1
7.168044,8.23953,356,Training,5,1
-11.200126,-8.800508,150,Training,5,1
-7.911209,-6.713047,105,Training,5,1
9.809491,10.284499,549,Training,5,1
-7.6409483,-4.3790493,530,Training,5,1
11.582187,11.571523,543,Training,5,1
-10.78479,-9.633119,652,Training,5,1
4.6817904,4.962678,559,Training,5,1
-7.911209,-6.0006695,104,Training,5,1
7.573369,8.353518,95,Training,5,1
-10.757191,-8.230195,337,Training,5,1
11.025974,10.759049,364,Training,5,1
-13.121934,-10.212953,204,Training,5,1
-10.373469,-7.5672007,73,Training,5,1
11.391156,9.513342,542,Training,5,1
7.1635184,8.017639,111,Training,5,1
5.8907046,5.756806,513,Training,5,1
7.8782945,6.644473,512,Training,5,1
-10.456662,-7.9883437,119,Training,5,1
-14.662326,-12.352293,166,Training,5,1
9.738947,9.1970825,678,Training,5,1
-14.634608,-10.399724,322,Training,5,1
6.6005898,8.973257,491,Training,5,1
-11.200126,-8.707246,156,Training,5,1
11.103833,10.405602,384,Training,5,1
11.243289,11.314137,521,Training,5,1
-8.617138,-7.9945474,233,Training,5,1
-5.681445,-6.9071026,50,Training,5,1
-7.911209,-7.6064157,620,Training,5,1
9.234157,6.62973,354,Training,5,1
-5.652566,-5.211565,19,Training,5,1
-10.373469,-6.363439,585,Training,5,1
-11.157184,-10.383714,31,Training,5,1
10.152485,9.993043,389,Training,5,1
-4.6817904,-5.0085573,216,Training,5,1
10.757191,9.739926,670,Training,5,1
-4.823849,-7.273995,657,Training,5,1
14.662326,13.164336,508,Training,5,1
-12.901878,-9.909757,134,Training,5,1
-9.234157,-6.5402203,131,Training,5,1
12.074589,11.682906,320,Training,5,1
8.911627,8.744543,285,Training,5,1
7.6409483,7.1430564,190,Training,5,1
-14.662326,-11.717193,158,Training,5,1
-14.222214,-11.926142,291,Training,5,1
9.234157,9.427779,641,Training,5,1
7.049818,6.7643867,264,Training,5,1
14.256616,11.202788,598,Training,5,1
13.492493,11.592433,676,Training,5,1
12.074589,11.083653,387,Training,5,1
8.402198,9.755581,524,Training,5,1
7.168044,8.213972,407,Training,5,1
-8.412317,-7.4422064,72,Training,5,1
-6.498485,-9.342578,182,Training,5,1
-11.391156,-8.139134,199,Training,5,1
-2.0416784,-8.262262,465,Training,5,1
9.485906,9.682277,488,Training,5,1
-11.582187,-9.148161,154,Training,5,1
3.210377,4.635806,557,Training,5,1
-11.850297,-9.598439,296,Training,5,1
9.738947,9.944315,673,Training,5,1
-9.738947,-9.323617,335,Training,5,1
4.9047456,4.7660728,561,Training,5,1
12.728371,11.523387,371,Training,5,1
5.8907046,6.8810415,381,Training,5,1
-8.010414,-5.6775484,89,Training,5,1
9.809491,9.26744,645,Training,5,1
9.860089,11.308927,308,Training,5,1
-9.234157,-10.079263,55,Training,5,1
-9.185591,-7.7984447,436,Training,5,1
-10.152485,-8.282535,46,Training,5,1
-5.269798,-5.6981,87,Training,5,1
-9.8433695,-10.07636,175,Training,5,1
-7.1635184,-5.493982,531,Training,5,1
8.761648,9.384576,391,Training,5,1
-8.360079,-6.8994145,62,Training,5,1
2.8103404,4.124913,287,Training,5,1
7.2991705,7.232691,419,Training,5,1
-1.9616554,-0.50745773,18,Training,5,1
8.645655,9.205798,662,Training,5,1
-5.269798,-5.344778,94,Training,5,1
-9.8433695,-8.244863,174,Training,5,1
8.911627,8.058562,272,Training,5,1
6.2872972,6.5210724,560,Training,5,1
4.421898,4.1164184,562,Training,5,1
6.3323684,7.273634,469,Training,5,1
7.573369,6.153875,595,Training,5,1
10.373469,7.9815884,416,Training,5,1
-11.591216,-11.919557,164,Training,5,1
-8.617138,-8.700805,81,Training,5,1
-9.809491,-9.614395,137,Training,5,1
8.538893,8.0935755,282,Training,5,1
12.346309,10.29202,495,Training,5,1
9.809491,7.8885984,404,Training,5,1
11.582187,9.681958,548,Training,5,1
7.049818,8.236379,443,Training,5,1
9.8433695,11.332051,518,Training,5,1
-11.29468,-11.345912,22,Training,5,1
-8.222192,-8.087097,655,Training,5,1
-6.2163453,-6.7970347,456,Training,5,1
-2.5376084,-2.2724764,67,Training,5,1
-14.256616,-9.22481,310,Training,5,1
11.243289,9.8432665,460,Training,5,1
6.9499965,8.872451,523,Training,5,1
8.538893,7.457874,192,Training,5,1
-12.728371,-11.789399,159,Training,5,1
-9.738947,-9.193215,336,Training,5,1
-11.582187,-9.173785,232,Training,5,1
-15.600111,-11.17619,292,Training,5,1
4.823849,7.8476686,314,Training,5,1
6.7501397,6.6064396,115,Training,5,1
-7.828552,-6.394146,323,Training,5,1
8.538893,7.1458187,269,Training,5,1
9.234157,8.371507,550,Training,5,1
9.809491,11.051869,642,Training,5,1
-9.985035,-7.9342046,637,Training,5,1
9.817585,10.059739,492,Training,5,1
10.780248,11.138661,427,Training,5,1
-9.234157,-9.55448,298,Training,5,1
-6.562173,-6.1120515,457,Training,5,1
-9.964145,-8.405383,338,Training,5,1
-8.056087,-9.248798,10,Training,5,1
-9.081853,-6.984906,388,Training,5,1
6.227926,7.4316225,240,Training,5,1
9.081853,8.038663,45,Training,5,1
14.634608,11.765714,685,Training,5,1
-9.234157,-5.4678607,11,Training,5,1
-12.901878,-10.034909,135,Training,5,1
8.222192,7.527291,90,Training,5,1
-4.019613,-6.080206,197,Training,5,1
14.662326,12.693658,505,Training,5,1
9.647698,13.006828,254,Training,5,1
-8.222192,-8.045974,433,Training,5,1
-6.7501397,-4.6207795,453,Training,5,1
7.049818,8.148259,249,Training,5,1
-6.8170114,-4.683521,247,Training,5,1
12.287072,11.567904,677,Training,5,1
8.538893,8.356648,276,Training,5,1
11.582187,10.328092,498,Training,5,1
9.234157,10.65014,398,Training,5,1
5.8907046,7.5470605,228,Training,5,1
-4.398601,-6.599944,586,Training,5,1
-2.657753,-2.656983,211,Training,5,1
11.391156,8.599207,304,Training,5,1
5.182881,5.3162575,380,Training,5,1
6.227926,8.991252,98,Training,5,1
-6.6005898,-7.9348774,148,Training,5,1
9.8433695,9.559323,517,Training,5,1
-11.243289,-9.962934,311,Training,5,1
-8.645655,-7.629719,325,Training,5,1
14.222214,11.967601,514,Training,5,1
8.538893,7.767241,283,Training,5,1
11.243289,9.206609,654,Training,5,1
11.366404,11.024688,658,Training,5,1
4.019613,6.7843227,540,Training,5,1
-7.1635184,-6.6018267,109,Training,5,1
-8.402198,-8.458879,181,Training,5,1
-11.200126,-9.928216,132,Training,5,1
7.2991705,7.996092,245,Training,5,1
-13.492493,-11.720478,333,Training,5,1
6.399971,9.572525,402,Training,5,1
-9.234157,-6.340787,394,Training,5,1
-7.573369,-8.729922,464,Training,5,1
7.573369,6.7365108,411,Training,5,1
-9.647698,-7.673785,222,Training,5,1
-8.538893,-7.823203,318,Training,5,1
11.591216,12.801869,507,Training,5,1
9.809491,8.963441,659,Training,5,1
-6.4123206,-7.080517,587,Training,5,1
-11.243289,-11.473905,386,Training,5,1
5.652566,4.6846337,362,Training,5,1
8.617138,8.905362,576,Training,5,1
-11.582187,-9.889879,136,Training,5,1
-9.506176,-6.0385647,9,Training,5,1
6.516863,4.001213,428,Training,5,1
-7.573369,-7.7074876,442,Training,5,1
10.547433,8.464245,552,Training,5,1
-10.757191,-10.011024,327,Training,5,1
7.911209,8.049992,448,Training,5,1
-8.010414,-7.8399982,42,Training,5,1
9.964145,8.753807,681,Training,5,1
-12.728371,-11.274373,28,Training,5,1
-7.168044,-7.1919646,13,Training,5,1
11.582187,10.988048,484,Training,5,1
-8.911627,-8.669606,621,Training,5,1
-12.287072,-11.671883,334,Training,5,1
-7.2991705,-8.613151,429,Training,5,1
6.8209686,8.622075,568,Training,5,1
-4.8476205,-5.4335384,215,Training,5,1
6.7501397,8.326291,638,Training,5,1
-14.256616,-11.7344475,255,Training,5,1
8.761648,10.043365,400,Training,5,1
-6.9499965,-8.144755,180,Training,5,1
13.906964,13.463319,608,Training,5,1
4.8476205,5.065011,558,Training,5,1
-9.234157,-7.5874996,49,Training,5,1
11.591216,10.310389,373,Training,5,1
11.582187,10.354341,575,Training,5,1
14.222214,9.574076,515,Training,5,1
-8.538893,-6.7068405,532,Training,5,1
-13.906964,-9.501439,58,Training,5,1
3.0970547,3.060815,435,Training,5,1
-6.609324,-6.1407986,579,Training,5,1
6.8209686,10.065796,250,Training,5,1
-11.582187,-9.826898,141,Training,5,1
-14.662326,-10.352819,83,Training,5,1
-8.538893,-7.6200376,626,Training,5,1
-14.662326,-12.208305,165,Training,5,1
-11.366404,-9.235084,328,Training,5,1
8.538893,9.984376,279,Training,5,1
4.5000463,4.170303,564,Training,5,1
-8.911627,-6.7469053,615,Training,5,1
-11.582187,-7.0799866,129,Training,5,1
-10.373469,-10.311265,589,Training,5,1
-11.391156,-11.156732,602,Training,5,1
-4.019613,-5.027454,213,Training,5,1
2.6046152,3.3713644,412,Training,5,1
14.393232,11.301375,422,Training,5,1
-2.8574557,-6.633438,198,Training,5,1
9.809491,10.794075,480,Training,5,1
9.485906,9.678662,494,Training,5,1
10.199505,8.943547,487,Training,5,1
5.182881,7.5667696,423,Training,5,1
-13.121934,-9.708509,231,Training,5,1
-2.809536,-6.421302,168,Training,5,1
3.7247381,7.737397,290,Training,5,1
7.1635184,8.187675,452,Training,5,1
-6.3323684,-5.8264074,126,Training,5,1
9.809491,6.500966,403,Training,5,1
-9.809491,-6.454482,60,Training,5,1
7.573369,8.616325,578,Training,5,1
12.982928,11.46214,646,Training,5,1
-13.34199,-10.071345,133,Training,5,1
-9.809491,-8.46936,397,Training,5,1
-11.025974,-10.165734,21,Training,5,1
14.662326,13.335074,509,Training,5,1
9.234157,8.814362,485,Training,5,1
-7.2991705,-8.715046,463,Training,5,1
9.234157,7.5654435,51,Training,5,1
11.200126,10.770321,483,Training,5,1
-8.208399,-8.734719,611,Training,5,1
7.911209,7.9453325,447,Training,5,1
-5.182881,-7.4751034,80,Training,5,1
-6.9499965,-6.46205,107,Training,5,1
-9.081853,-8.077561,75,Training,5,1
-7.0493245,-7.2765937,66,Training,5,1
-2.6046152,-2.5733006,69,Training,5,1
11.200126,11.042538,482,Training,5,1
9.985035,8.192412,294,Training,5,1
9.234157,7.668173,474,Training,5,1
-9.809491,-9.4855585,316,Training,5,1
1.9616554,2.6648767,361,Training,5,1
9.8433695,9.436412,526,Training,5,1
-11.582187,-9.117066,205,Training,5,1
11.200126,10.144776,466,Training,5,1
7.3929095,8.876005,343,Training,5,1
7.6409483,7.654245,267,Training,5,1
-13.121934,-8.415834,203,Training,5,1
-12.901878,-9.127274,146,Training,5,1
7.2991705,8.01801,227,Training,5,1
-6.7501397,-8.079737,103,Training,5,1
-5.670143,-5.9141245,341,Training,5,1
8.911627,9.626237,516,Training,5,1
-11.582187,-9.434992,155,Training,5,1
9.809491,9.418849,54,Training,5,1
-8.208399,-8.751637,629,Training,5,1
-5.05872,-5.5606446,35,Training,5,1
-6.4123206,-5.83933,234,Training,5,1
11.200126,9.644826,499,Training,5,1
9.647698,8.095036,238,Training,5,1
-14.662326,-10.3467,29,Training,5,1
10.373469,7.8759623,242,Training,5,1
6.562173,7.2150464,116,Training,5,1
5.05872,6.057496,378,Training,5,1
-7.6409483,-5.9792795,610,Training,5,1
-11.200126,-7.9147825,147,Training,5,1
9.185591,8.827958,93,Training,5,1
6.9499965,7.336937,194,Training,5,1
6.8209686,6.051577,434,Training,5,1
-6.227926,-8.287361,441,Training,5,1
7.911209,5.9879303,186,Training,5,1
-13.121934,-12.773829,202,Training,5,1
7.828552,7.366497,666,Training,5,1
8.208399,8.086773,449,Training,5,1
-9.8433695,-8.075705,183,Training,5,1
-4.5000463,-2.725564,221,Training,5,1
-12.728371,-10.314857,82,Training,5,1
-7.911209,-7.389761,14,Training,5,1
7.828552,7.1802416,674,Training,5,1
-8.538893,-5.476753,612,Training,5,1
8.645655,8.636534,682,Training,5,1
4.019613,5.302201,556,Training,5,1
12.728371,12.771137,502,Training,5,1
11.965903,10.648039,399,Training,5,1
-2.951785,-2.8397152,34,Training,5,1
-5.8978305,-7.41895,293,Training,5,1
-4.5566273,-5.29605,167,Training,5,1
-9.860089,-8.58954,329,Training,5,1
7.911209,7.5780106,277,Training,5,1
-5.8907046,-6.7345424,38,Training,5,1
13.121934,10.635171,547,Training,5,1
-7.0493245,-5.232012,128,Training,5,1
10.373469,8.723392,573,Training,5,1
-12.04771,-10.652484,20,Training,5,1
-8.761648,-8.216918,48,Training,5,1
-9.234157,-8.504548,63,Training,5,1
-4.660579,-4.02482,157,Training,5,1
8.911627,8.955232,644,Training,5,1
-10.456662,-8.791781,321,Training,5,1
8.538893,10.445811,470,Training,5,1
-11.880438,-10.2144375,16,Training,5,1
-8.208399,-6.05964,632,Training,5,1
13.34199,11.131272,476,Training,5,1
8.538893,9.329894,280,Training,5,1
-10.553817,-9.835148,23,Training,5,1
-8.911627,-8.796001,628,Training,5,1
-11.427419,-7.111853,340,Training,5,1
8.208399,8.666502,286,Training,5,1
9.647698,11.374871,417,Training,5,1
11.582187,10.183739,497,Training,5,1
12.982928,11.102281,656,Training,5,1
5.8978305,10.414383,636,Training,5,1
-4.9047456,-4.171259,218,Training,5,1
11.582187,8.640178,596,Training,5,1
9.506176,7.3135977,352,Training,5,1
-5.9894924,-7.9123054,47,Training,5,1
-3.3229718,-2.685366,39,Training,5,1
-7.3929095,-9.672202,0,Validation,5,1
-7.911209,-9.143453,12,Validation,5,1
-11.157184,-9.705896,24,Validation,5,1
-12.103264,-10.618797,25,Validation,5,1
-10.780248,-12.204568,26,Validation,5,1
-12.728371,-10.684396,27,Validation,5,1
-10.147977,-11.950592,33,Validation,5,1
-5.182881,-4.4279556,37,Validation,5,1
-8.621035,-7.8136907,40,Validation,5,1
-12.074589,-10.462089,44,Validation,5,1
9.234157,6.8632307,52,Validation,5,1
9.234157,6.1440673,53,Validation,5,1
-6.399971,-9.98086,59,Validation,5,1
-9.809491,-7.400899,61,Validation,5,1
-9.809491,-7.085986,65,Validation,5,1
-11.391156,-8.155771,71,Validation,5,1
-10.547015,-8.184281,77,Validation,5,1
-6.516863,-2.8260646,85,Validation,5,1
7.2991705,9.10319,86,Validation,5,1
-3.0970547,-2.3874424,92,Validation,5,1
-6.3323684,-4.69973,96,Validation,5,1
7.573369,8.578208,99,Validation,5,1
7.049818,8.991252,101,Validation,5,1
9.081853,8.039238,102,Validation,5,1
8.538893,7.5957556,112,Validation,5,1
6.562173,6.746336,114,Validation,5,1
-14.222214,-8.591254,118,Validation,5,1
7.573369,9.17785,121,Validation,5,1
-11.200126,-8.947221,123,Validation,5,1
-9.485906,-9.068877,124,Validation,5,1
-10.199505,-8.841016,125,Validation,5,1
-9.234157,-7.0122237,142,Validation,5,1
-12.346309,-8.893085,152,Validation,5,1
-10.780248,-11.6843605,160,Validation,5,1
-14.662326,-11.628864,162,Validation,5,1
-12.728371,-12.380622,163,Validation,5,1
-5.8907046,-3.520211,170,Validation,5,1
-10.456662,-8.378073,176,Validation,5,1
-11.243289,-10.509833,178,Validation,5,1
7.1635184,7.448415,188,Validation,5,1
6.7501397,5.9828405,191,Validation,5,1
7.1635184,6.532609,193,Validation,5,1
-13.121934,-9.487954,196,Validation,5,1
-9.081853,-6.9852247,201,Validation,5,1
-9.234157,-5.989477,207,Validation,5,1
-8.010414,-7.650732,210,Validation,5,1
-6.2872972,-6.1210685,217,Validation,5,1
-6.825751,-5.41331,220,Validation,5,1
-9.647698,-7.779105,223,Validation,5,1
-9.081853,-7.661216,224,Validation,5,1
-5.0932493,9.19176,229,Validation,5,1
-7.573369,-9.287774,235,Validation,5,1
7.2991705,6.6770763,241,Validation,5,1
4.398601,7.913172,243,Validation,5,1
11.391156,11.746683,259,Validation,5,1
8.208399,8.143079,271,Validation,5,1
8.208399,8.597175,275,Validation,5,1
9.339688,8.872569,284,Validation,5,1
1.0335548,3.007941,288,Validation,5,1
-6.7501397,-9.2171545,295,Validation,5,1
-9.809491,-11.341262,299,Validation,5,1
-8.911627,-9.754073,301,Validation,5,1
-8.28646,-7.7297697,305,Validation,5,1
11.366404,4.7693577,307,Validation,5,1
10.78479,7.469656,309,Validation,5,1
-12.982928,-10.893219,313,Validation,5,1
5.7354274,5.9329147,317,Validation,5,1
-10.757191,-6.8506603,324,Validation,5,1
-8.970435,-7.0289893,326,Validation,5,1
-9.738947,-11.846763,330,Validation,5,1
-7.828552,-7.902238,331,Validation,5,1
-14.634608,-9.904794,342,Validation,5,1
7.911209,8.346557,357,Validation,5,1
11.880438,10.318912,359,Validation,5,1
8.222192,6.5122204,360,Validation,5,1
12.04771,11.088646,363,Validation,5,1
3.2465277,3.2385476,379,Validation,5,1
3.3229718,3.8415005,382,Validation,5,1
8.621035,8.11057,383,Validation,5,1
9.809491,7.700126,408,Validation,5,1
9.081853,8.594132,418,Validation,5,1
10.547015,8.552427,420,Validation,5,1
14.662326,10.970064,426,Validation,5,1
8.010414,7.1355205,432,Validation,5,1
5.269798,7.104991,437,Validation,5,1
-7.1635184,-6.801137,454,Validation,5,1
-8.538893,-6.456427,455,Validation,5,1
-6.562173,-6.3321004,459,Validation,5,1
9.485906,10.178863,467,Validation,5,1
10.199505,10.081783,468,Validation,5,1
7.0493245,6.572633,471,Validation,5,1
11.582187,8.254231,472,Validation,5,1
12.901878,10.954023,477,Validation,5,1
12.901878,10.998726,478,Validation,5,1
11.013371,11.126145,481,Validation,5,1
12.901878,10.184508,489,Validation,5,1
11.200126,8.964108,490,Validation,5,1
11.200126,9.868508,493,Validation,5,1
9.485906,9.439212,496,Validation,5,1
10.780248,12.725438,503,Validation,5,1
4.5566273,6.4839635,510,Validation,5,1
2.809536,7.6583023,511,Validation,5,1
8.911627,9.648564,520,Validation,5,1
3.9083438,8.108293,527,Validation,5,1
-7.911209,-3.4683526,529,Validation,5,1
-7.1635184,-4.4234605,536,Validation,5,1
-5.90357,-5.787694,538,Validation,5,1
13.121934,10.425454,539,Validation,5,1
10.373469,7.757534,551,Validation,5,1
11.391156,9.228281,555,Validation,5,1
6.825751,5.9107504,563,Validation,5,1
-7.2991705,-6.2197227,570,Validation,5,1
-5.8907046,-5.3493934,571,Validation,5,1
6.4123206,7.370591,577,Validation,5,1
-11.243289,-9.458122,599,Validation,5,1
-8.208399,-6.605178,614,Validation,5,1
-8.208399,-8.632305,618,Validation,5,1
-8.538893,-8.269766,619,Validation,5,1
-8.719284,-8.7516365,624,Validation,5,1
-1.0335548,-5.043532,631,Validation,5,1
-3.7247381,-6.8023415,633,Validation,5,1
15.600111,11.45963,635,Validation,5,1
11.850297,10.283506,639,Validation,5,1
10.547433,9.408449,643,Validation,5,1
-11.366404,-6.9492507,650,Validation,5,1
8.538893,10.523789,661,Validation,5,1
10.456662,10.796411,664,Validation,5,1
10.757191,6.8721175,667,Validation,5,1
8.645655,6.5621414,668,Validation,5,1
8.970435,6.4561367,669,Validation,5,1
9.860089,6.336549,672,Validation,5,1
10.206749,6.7679577,675,Validation,5,1
5.670143,-10.549431,684,Validation,5,1
7.721544,7.096406,5,Test,5,1
-13.374806,-9.313979,8,Test,5,1
-11.965903,-9.67541,56,Test,5,1
-8.761648,-9.891366,57,Test,5,1
-7.573369,-6.476281,68,Test,5,1
-9.647698,-10.840875,74,Test,5,1
-7.2991705,-7.331417,76,Test,5,1
-8.839217,-7.3489366,78,Test,5,1
-10.780248,-10.577811,84,Test,5,1
-6.8209686,-6.306947,91,Test,5,1
-3.514787,-4.5838356,97,Test,5,1
-7.049818,-6.2986803,100,Test,5,1
-7.911209,-6.568845,108,Test,5,1
6.2163453,8.031869,113,Test,5,1
-11.243289,-8.628486,117,Test,5,1
7.2991705,9.177372,120,Test,5,1
2.0416784,8.471791,122,Test,5,1
-8.538893,-8.965913,127,Test,5,1
-11.013371,-10.153588,138,Test,5,1
-11.200126,-10.171769,139,Test,5,1
-11.200126,-9.794513,140,Test,5,1
-9.485906,-8.481811,145,Test,5,1
-9.485906,-8.469556,151,Test,5,1
-9.485906,-8.389467,153,Test,5,1
-11.591216,-11.821139,161,Test,5,1
-7.8782945,-4.8356867,169,Test,5,1
-14.222214,-10.744117,171,Test,5,1
-14.222214,-8.271476,172,Test,5,1
-8.911627,-8.501696,177,Test,5,1
-12.346309,-8.431964,179,Test,5,1
-8.803132,-11.420934,185,Test,5,1
7.6409483,6.558193,187,Test,5,1
8.538893,8.517526,189,Test,5,1
-11.582187,-10.919324,200,Test,5,1
-9.809491,-9.023114,206,Test,5,1
-10.547433,-6.3892436,209,Test,5,1
-11.391156,-8.258634,212,Test,5,1
-4.421898,-3.3482807,219,Test,5,1
-6.8209686,-7.409508,225,Test,5,1
-9.647698,-6.602414,226,Test,5,1
-10.373469,-7.5588064,230,Test,5,1
6.609324,7.7708635,236,Test,5,1
8.222192,8.132827,239,Test,5,1
6.4123206,8.242802,244,Test,5,1
10.373469,7.572504,246,Test,5,1
7.2991705,5.5379276,248,Test,5,1
7.573369,11.330168,251,Test,5,1
-11.582187,-8.32987,253,Test,5,1
11.243289,11.4743395,256,Test,5,1
8.911627,8.092157,266,Test,5,1
8.911627,8.046861,270,Test,5,1
8.208399,8.046861,273,Test,5,1
7.911209,8.532493,274,Test,5,1
8.719284,8.666502,281,Test,5,1
8.208399,3.0631616,289,Test,5,1
-9.809491,-9.427268,302,Test,5,1
-12.982928,-12.628731,303,Test,5,1
8.222192,8.032393,312,Test,5,1
-11.366404,-10.83311,315,Test,5,1
-8.645655,-9.041455,319,Test,5,1
-10.206749,-7.542901,332,Test,5,1
-8.645655,-8.32171,339,Test,5,1
9.41236,9.418849,344,Test,5,1
-9.081853,-6.4539595,346,Test,5,1
13.374806,10.48549,351,Test,5,1
7.911209,10.431124,355,Test,5,1
11.29468,11.842511,365,Test,5,1
10.553817,10.395107,366,Test,5,1
11.157184,10.03637,367,Test,5,1
12.103264,11.071052,368,Test,5,1
10.780248,12.37921,369,Test,5,1
12.728371,11.001718,370,Test,5,1
11.157184,10.806815,374,Test,5,1
12.728371,11.088646,375,Test,5,1
